date,avg_gas_price_wei,gas_used_daily,gas_limit_per_block,block_time_sec,block_count,block_size_bytes,transaction_count,pol_usd,avg_gas_gwei,gas_used_per_block,utilization,gas_used_per_sec,gas_capacity_per_sec,gas_capacity_daily,transactions_per_sec,log_avg_gas_gwei,log_gas_used_per_sec,log_gas_capacity_per_sec,gas_limit_level_millions,block_time_level_sec,supply_state,supply_epoch_id,baseline_gwei,gas_price_to_baseline_ratio,gwei_above_baseline,is_spike_day,baseline_band,fee_state
2025-10-31 00:00:00+00:00,117932783352,983193385057,45000000,2.0,43194,81115,4548010,0.18,117.932783352,22762267.56162893,0.5058281680361985,11379553.067789352,22500000.0,1944000000000.0,52.63900462962963,4.778558487744541,16.24732880028742,16.929025911619092,45,2.0,45M/2s,3,77.1256273245,1.5290998263885376,40.8071560275,False,low_baseline,low_baseline
2025-11-01 00:00:00+00:00,87366552856,972386713135,45000000,2.0,43194,78692,4401696,0.19,87.366552856,22512078.370491274,0.5002684082331393,11254475.846469907,22500000.0,1944000000000.0,50.94555555555556,4.481493536689413,16.236276549365257,16.929025911619092,45,2.0,45M/2s,3,77.1256273245,1.1327823952525158,10.240925531499997,False,low_baseline,low_baseline
2025-11-02 00:00:00+00:00,95290261683,971444855027,45000000,2.0,43200,88446,4519809,0.19,95.290261683,22487149.421921298,0.499714431598251,11243574.710960649,22500000.0,1944000000000.0,52.31260416666667,4.5673671889035,16.235307475590137,16.929025911619092,45,2.0,45M/2s,3,82.2206069585,1.1589583829160586,13.069654724499998,False,low_baseline,low_baseline
2025-11-03 00:00:00+00:00,161245693165,975641547519,45000000,2.0,43195,81519,4956662,0.17,161.245693165,22586909.307072576,0.5019313179349462,11292147.540729167,22500000.0,1944000000000.0,57.36877314814815,5.089111810794293,16.239618222779196,16.929025911619092,45,2.0,45M/2s,3,85.56234171450001,1.884540440735438,75.6833514505,False,middle_baseline,middle_baseline
2025-11-04 00:00:00+00:00,280292639222,973706362973,45000000,2.0,43200,86264,5181343,0.16,280.292639222,22539499.14289352,0.5008777587309671,11269749.57144676,22500000.0,1944000000000.0,59.96924768518519,5.63939554815025,16.237632753690008,16.929025911619092,45,2.0,45M/2s,3,89.899005346,3.1178614061770755,190.393633876,True,middle_baseline,spike_day
2025-11-05 00:00:00+00:00,228099086278,971083623773,45000000,2.0,43200,82752,4908178,0.17,228.099086278,22478787.587337963,0.49952861305195473,11239393.793668982,22500000.0,1944000000000.0,56.807615740740744,5.434154601140715,16.23493555700055,16.929025911619092,45,2.0,45M/2s,3,89.899005346,2.53728153498585,138.200080932,True,middle_baseline,spike_day
2025-11-06 00:00:00+00:00,146122894167,974318777303,45000000,2.0,43200,81204,4939940,0.16,146.122894167,22553675.400532406,0.501192786678498,11276837.700266203,22500000.0,1944000000000.0,57.17523148148148,4.991268252254556,16.238261507686236,16.929025911619092,45,2.0,45M/2s,3,89.899005346,1.6254116895354689,56.223888821,False,middle_baseline,middle_baseline
2025-11-07 00:00:00+00:00,247674975066,971595487381,45000000,2.0,43199,82339,5092334,0.18,247.674975066,22491156.910599783,0.4998034869022174,11245318.140983796,22500000.0,1944000000000.0,58.939050925925926,5.516146722771055,16.235462523673924,16.929025911619092,45,2.0,45M/2s,3,93.8608597595,2.6387460726507133,153.8141153065,True,middle_baseline,spike_day
2025-11-08 00:00:00+00:00,220742976463,972583578882,45000000,2.0,43192,80685,4757668,0.18,220.742976463,22517678.710918687,0.5003928602426375,11256754.385208333,22500000.0,1944000000000.0,55.06560185185185,5.401518947465985,16.2364789850847,16.929025911619092,45,2.0,45M/2s,3,106.61152251749999,2.0705358224929733,114.1314539455,True,middle_baseline,spike_day
2025-11-09 00:00:00+00:00,161769169989,973399567665,45000000,2.0,43200,80374,4650798,0.18,161.769169989,22532397.39965278,0.5007199422145062,11266198.69982639,22500000.0,1944000000000.0,53.82868055555556,5.092333062103068,16.237317624165225,16.929025911619092,45,2.0,45M/2s,3,132.0278387595,1.2252656069276144,29.74133122949999,False,middle_baseline,middle_baseline
2025-11-10 00:00:00+00:00,206242382327,973196830677,45000000,2.0,43198,79891,4935878,0.18,206.242382327,22528747.411384787,0.5006388313641064,11263852.206909722,22500000.0,1944000000000.0,57.12821759259259,5.333889037378488,16.237109325238023,16.929025911619092,45,2.0,45M/2s,3,153.684293666,1.3419873781976952,52.558088661,False,middle_baseline,middle_baseline
2025-11-11 00:00:00+00:00,255331486842,972119245576,45000000,2.0,43200,81068,5222577,0.17,255.331486842,22502760.31425926,0.5000613403168724,11251380.15712963,22500000.0,1944000000000.0,60.44649305555556,5.546471477334346,16.236001448601776,16.929025911619092,45,2.0,45M/2s,3,161.507431577,1.5809271706501542,93.824055265,False,middle_baseline,middle_baseline
2025-11-12 00:00:00+00:00,271889086704,974115722695,45000000,2.0,43199,81274,4870212,0.17,271.889086704,22549497.04148244,0.5010999342551654,11274487.53119213,22500000.0,1944000000000.0,56.36819444444444,5.609065436823059,16.23805307923691,16.929025911619092,45,2.0,45M/2s,3,164.6619952895,1.6511951420604314,107.22709141450002,False,middle_baseline,middle_baseline
2025-11-13 00:00:00+00:00,404158666661,974041071117,45000000,2.0,43194,84788,5239292,0.17,404.158666661,22550379.013682455,0.5011195336373879,11273623.508298611,22500000.0,1944000000000.0,60.6399537037037,6.004278759918226,16.23797644108165,16.929025911619092,45,2.0,45M/2s,3,186.8986014585,2.162448854657383,217.2600652025,True,middle_baseline,spike_day
2025-11-14 00:00:00+00:00,344489572834,970169376332,45000000,2.0,43139,81571,5114494,0.15,344.489572834,22489380.290039174,0.499764006445315,11228812.226064814,22500000.0,1944000000000.0,59.195532407407406,5.844962462821766,16.233993642240176,16.929025911619092,45,2.0,45M/2s,3,213.49267939499998,1.613589626633671,130.99689343900002,False,middle_baseline,middle_baseline
2025-11-15 00:00:00+00:00,114320486291,974527088292,45000000,2.0,43200,76936,4935920,0.16,114.320486291,22558497.414166667,0.501299942537037,11279248.707083333,22500000.0,1944000000000.0,57.12870370370371,4.747715089644765,16.238475286492452,16.929025911619092,45,2.0,45M/2s,3,224.42103137049997,0.5094018398938138,-110.10054507949998,False,middle_baseline,middle_baseline
2025-11-16 00:00:00+00:00,184156066225,972256641854,45000000,2.0,43195,77228,4800250,0.15,184.156066225,22508545.939437434,0.5001899097652763,11252970.391828705,22500000.0,1944000000000.0,55.558449074074076,5.221199070663029,16.236142775458283,16.929025911619092,45,2.0,45M/2s,3,224.42103137049997,0.8205829244273191,-40.264965145499986,False,middle_baseline,middle_baseline
2025-11-17 00:00:00+00:00,248102268628,971660698021,45000000,2.0,43200,81095,5194249,0.14,248.102268628,22492145.787523147,0.49982546194495886,11246072.893761573,22500000.0,1944000000000.0,60.11862268518519,5.517863529524937,16.235529638483296,16.929025911619092,45,2.0,45M/2s,3,224.42103137049997,1.1055214705719996,23.681237257500015,False,middle_baseline,middle_baseline
2025-11-18 00:00:00+00:00,229101515453,973006912929,45000000,2.0,43200,83291,4986492,0.15,229.101515453,22523308.16965278,0.5005179593256173,11261654.08482639,22500000.0,1944000000000.0,57.71402777777778,5.438520583082213,16.236914157869382,16.929025911619092,45,2.0,45M/2s,3,237.88703067199998,0.9630685405833935,-8.78551521899999,False,middle_baseline,middle_baseline
2025-11-19 00:00:00+00:00,233977762827,971991769305,45000000,2.0,43200,80934,5099371,0.15,233.977762827,22499809.47465278,0.4999957661033951,11249904.73732639,22500000.0,1944000000000.0,59.020497685185184,5.459490883398726,16.235870307675278,16.929025911619092,45,2.0,45M/2s,3,228.6003008655,1.0235234246899083,5.377461961499989,False,middle_baseline,middle_baseline
2025-11-20 00:00:00+00:00,205252422659,976145245475,45000000,2.0,43200,86801,5520607,0.14,205.252422659,22595954.756365743,0.5021323279192387,11297977.378182871,22500000.0,1944000000000.0,63.89591435185185,5.329100771371259,16.24013436309165,16.929025911619092,45,2.0,45M/2s,3,231.53963914,0.8864677487680392,-26.287216481,False,middle_baseline,middle_baseline
2025-11-21 00:00:00+00:00,528920768261,970040101790,45000000,2.0,43200,85687,5224693,0.13,528.920768261,22454631.98587963,0.4989918219084362,11227315.992939815,22500000.0,1944000000000.0,60.470983796296295,6.272727501523679,16.233860383917158,16.929025911619092,45,2.0,45M/2s,3,231.53963914,2.284363792850127,297.3811291210001,True,middle_baseline,spike_day
2025-11-22 00:00:00+00:00,126592243692,974205534432,45000000,2.0,43199,84999,5114985,0.13,126.592243692,22551576.065001506,0.5011461347778112,11275527.018888889,22500000.0,1944000000000.0,59.20121527777778,4.848839582950286,16.238145273200065,16.929025911619092,45,2.0,45M/2s,3,231.53963914,0.5467411289151066,-104.947395448,False,middle_baseline,middle_baseline
2025-11-23 00:00:00+00:00,227379028827,963188645656,45000000,2.0,43200,80319,5076836,0.13,227.379028827,22296033.46425926,0.4954674103168724,11148016.73212963,22500000.0,1944000000000.0,58.759675925925926,5.4310066558211645,16.22677225819355,16.929025911619092,45,2.0,45M/2s,3,231.53963914,0.9820306780797724,-4.160610312999978,False,middle_baseline,middle_baseline
2025-11-24 00:00:00+00:00,306618823492,973665604817,45000000,2.0,43199,85066,5287686,0.14,306.618823492,22539077.404963076,0.5008683867769573,11269277.833530093,22500000.0,1944000000000.0,61.200069444444445,5.728861430466582,16.23759089404217,16.929025911619092,45,2.0,45M/2s,3,231.53963914,1.3242606088135238,75.079184352,False,middle_baseline,middle_baseline
2025-11-25 00:00:00+00:00,483586490182,1000648596245,46307388,2.0,43200,89508,5465100,0.14,483.586490182,23163161.95011574,0.5002044587381119,11581580.97505787,23153694.0,2000479161600.0,63.25347222222222,6.1832959297065715,16.264926633477756,16.9576649369911,45,2.0,45M/2s,3,241.0400157275,2.0062498283633663,242.5464744545,True,middle_baseline,spike_day
2025-11-26 00:00:00+00:00,79624351139,1032788591331,50000000,2.0,43200,96594,6012160,0.14,79.624351139,23907143.317847222,0.4781428663569444,11953571.658923611,25000000.0,2160000000000.0,69.58518518518518,4.38980072719518,16.296540758933926,17.034386422832473,50,2.0,50M/2s,4,241.0400157275,0.3303366492848919,-161.4156645885,False,middle_baseline,middle_baseline
2025-11-27 00:00:00+00:00,111555989899,1108935157444,50000000,2.0,43200,100884,6046362,0.14,111.555989899,25669795.311203703,0.513395906224074,12834897.655601852,25000000.0,2160000000000.0,69.98104166666667,4.723450785829994,16.36767847631556,17.034386422832473,50,2.0,50M/2s,4,231.53963914,0.4818008282009453,-119.983649241,False,middle_baseline,middle_baseline
2025-11-28 00:00:00+00:00,144095117199,1081628663147,50000000,2.0,43200,101085,5901122,0.14,144.095117199,25037700.535810184,0.5007540107162037,12518850.267905092,25000000.0,2160000000000.0,68.30002314814814,4.977389508042051,16.342746167662007,17.034386422832473,50,2.0,50M/2s,4,228.24027214,0.6313308157581133,-84.14515494100002,False,middle_baseline,middle_baseline
2025-11-29 00:00:00+00:00,88659982329,1079856253865,50000000,2.0,43199,99235,5336173,0.13,88.659982329,24997251.18324498,0.4999450236648996,12498336.271585649,25000000.0,2160000000000.0,61.76126157407408,4.496024541638271,16.341106175151666,17.034386422832473,50,2.0,50M/2s,4,216.315725743,0.4098637860214333,-127.655743414,False,middle_baseline,middle_baseline
2025-11-30 00:00:00+00:00,138010818128,1078588802451,50000000,2.0,43199,97902,5184005,0.13,138.010818128,24967911.350980345,0.4993582270196069,12483666.695034722,25000000.0,2160000000000.0,60.00005787037037,4.934551758361223,16.339931763549668,17.034386422832473,50,2.0,50M/2s,4,216.315725743,0.638006403158907,-78.30490761499999,False,middle_baseline,middle_baseline
